question,answer,babbage_no_cot,babbage_cot,davinci_no_cot,davinci_cot
"Miriam spent 30 minutes doing laundry, 15 minutes cleaning the bathroom, a certain amount of time cleaning her room, and 40 minutes doing homework. If she spent a total of two hours on these tasks, how long, in minutes, did she spend cleaning her room?","There are 30+15+40=<<30+15+40=85>>85 minutes accounted for.
She spent 2*60=<<2*60=120>>120 minutes.
She spent 120-85=<<120-85=35>>35 minutes cleaning her room.
#### 35",A: The answer is 1 hour 20 minutes.,A: Miriam spent 30 minutes doing laundry. She spent 15 minutes cleaning the bathroom. 40 minutes doing homework. So she spent 30 + 15 + 40 = 75 minutes. 75 minutes is 2 hours. The answer is 2 hours.,A: The answer is 15.,"A: Miriam spent 30 minutes doing laundry, 15 minutes cleaning the bathroom, a certain amount of time cleaning her room, and 40 minutes doing homework. If she spent a total of two hours on these tasks, how long, in minutes, did she spend cleaning her room?"
Mrs. Wilsborough saved $500 to buy concert tickets for her family. She bought 2 VIP tickets at $100 each and 3 regular tickets at $50 each. How much of her savings does Mrs. Wilsborough have after she buys the tickets?,"The 2 VIP tickets amount to $100 x 2 = $<<100*2=200>>200.
The 3 regular tickets amount to $50 x 3 = $<<50*3=150>>150.
Thus, the total cost of the tickets is $200 + $150 = $<<200+150=350>>350.
Therefore, Mrs. Wilsborough is left with $500 - $350 = $<<500-350=150>>150 of her savings.
#### 150",A: The answer is 10.,A: Mrs. Wilsborough had 500 dollars. 2 VIP tickets at 100 dollars each and 3 regular tickets at 50 dollars each. So she has 500 - 100 + 50 = 350 dollars. The answer is 350.,A: The answer is $300.,A: Mrs. Wilsborough started with 500 dollars. She bought 2 VIP tickets at 100 dollars each and 3 regular tickets at 50 dollars each. So she spent 100 + 100 + 50 + 50 = 300 dollars. So she has 500 - 300 = 200 dollars left. The answer is 200.
"Bryan works as a social media account manager. He does marketing posts, advertisement posts, and customer outreach posts. His client has him spend four hours on customer outreach posts and half that time on advertisement posts each day. Bryan works eight hours a day. How much time in hours each day does he spend on marketing posts?","Let M be the number of hours Bryan spends on marketing posts.
He spends 4 / 2 = <<4/2=2>>2 hours on advertisement posts a day.
He works M + 4 + 2 = 8 hours a day.
Thus, Bryan spends M = 8 - 4 - 2 = <<8-4-2=2>>2 hours on marketing posts each day.
#### 2",A: The answer is 2.,A: Bryan works 8 hours a day. 4 hours on customer outreach posts and 4 hours on advertisement posts. 4 hours * 8 hours = 32 hours. The answer is 32 hours.,A: The answer is 4.,A: Bryan spends 4 hours on customer outreach posts. He spends half that time on advertisement posts. So he spends 4/2 = 2 hours on advertisement posts. He works 8 hours a day. So he spends 8 - 2 = 6 hours on marketing posts. The answer is 6.
"Mom went shopping at the market. She left with €55. She bought 2 packs of bananas for €4 each, pears for €2, asparagus for €6 and finally a chicken for €11. How much money does Mom have left?","Mom bought things that cost: 4 + 4 + 2 + 6 + 11 = €<<4+4+2+6+11=27>>27 .
So she has 55 – 27 = €<<55-27=28>>28 left
#### 28",A: The answer is 20.,"A: Mom had 55 euros. 2 packs of bananas for €4 each, pears for €2, asparagus for €6 and finally a chicken for €11. So she had 55 - 11 = 44 euros. 44 euros - 44 euros is 0. The answer is 0.",A: The answer is €26.,"A: Mom started with 55 euros. She bought 2 packs of bananas for 4 euros each, pears for 2 euros, asparagus for 6 euros and a chicken for 11 euros. So she spent 4 + 4 + 2 + 6 + 11 = 27 euros. So she has 55 - 27 = 28 euros left. The answer is 28."
Rose had 10 kilograms of rice. She cooked 9/10 kilograms in the morning and 1/4 of the remaining in the evening. How many grams of rice did she have left?,"Rose cooked 10 x 9/10 = <<10*9/10=9>>9 kilograms of rice in the morning.
She had 10 - 9 = <<10-9=1>>1 kilogram of rice left then.
One kilogram is equal to 1 x 1000 = <<1*1000=1000>>1000 grams.
So, Rose cooked 1000 x 1/4 = <<1000*1/4=250>>250 grams of rice in the evening.
Therefore, she has 1000 - 250 = <<1000-250=750>>750 grams of rice left.
#### 750",A: The answer is 5.,A: Rose had 10 kilograms of rice. She cooked 9/10 kilograms in the morning and 1/4 of the remaining in the evening. So she cooked 10/10 = 1/4 of the remaining. 1/4 of 10 kilograms is 2 kilograms. So she has 10 - 2 = 8 kilograms left. The answer is 8.,A: The answer is 200.,A: Rose started with 10 kilograms of rice. She cooked 9/10 of it in the morning. So she had 10 - 9/10 = 1/10 of it left. She cooked 1/4 of the remaining in the evening. So she had 1/10 * 1/4 = 1/40 of it left. 1/40 of 10 kilograms is 10/40 = 1/4. So she had 1/4 of 10 kilograms left. 1/4 of 10 kilograms is 10/4 = 2.5 kilograms. The answer is 2.5 kilograms.
"Calvin and Paislee played a pool game where points were awarded for winning a round. If Calvin had scored 500 points and Paislee 3/4 times as many points as Calvin, how many points was Paislee required to achieve to have a chance of tying the game?","If Calvin had scored 500 points and Paislee 3/4 times as many points as Calvin, Paislee had scored 3/4*500=375 points.
To have a chance of tying the game, Paislee had to score 500-375=<<500-375=125>>125 points
#### 125",A: The answer is 500.,A: Calvin had 500 points. 3/4 times as many points as Calvin is 3/4 * 500 = 150. So Paislee had to get 150 points to tie the game. 150 - 500 = 350. The answer is 350.,A: The answer is 375.,"A: Calvin scored 500 points. Paislee scored 3/4 times as many points as Calvin. So Paislee scored 500 x 3/4 = 375 points. To tie the game, Paislee must score 500 points. The answer is 500."
"There is three less than four times the number of students in Elementary School as there are in Middle School.  If the number of students in Middle school is 50, calculate the total number of students in both levels.","The number of students in elementary school is three less than four times the number in middle school: 4 * 50 students = 200 students.
This means that there are 200 students - 3 students = <<200-3=197>>197 students in Elementary school.
The total number of students in both levels is 197 students + 50 students = <<197+50=247>>247 students
#### 247",A: The answer is 45.,A: There are 4 times as many students in Elementary School as there are in Middle School. So there are 4 x 50 = 200 students in Elementary School. Then there are 3 less than 4 times the number of students in Middle School. So there are 3 x 50 = 150 students in Middle School. So there are 200 + 150 = 350 students in both Elementary School and Middle School. The answer is 350.,A: The answer is 150.,"A: There are 3 less than 4 times the number of students in Elementary School. So there are 4 x 50 - 3 = 151 students in Elementary School. There are 50 students in Middle School. So in total, there are 151 + 50 = 201 students."
"Ever since she was a little girl, Sheila has dreamed of traveling the world. To help fund her dream, she bought a large piggy bank in December and started saving. By last week, she had saved $3,000. Pleased with her progress, she has decided to continue saving $276 per month, for 4 years. Today, Sheila’s family secretly added $7,000 into the piggy bank. At the end of 4 years, how much money will be in Sheila’s piggy bank?","Today, Sheila’s piggy bank has $3000 + $7000 = $<<3000+7000=10000>>10000
Sheila will be saving for 4 years which is equivalent to 12 months/year * 4 years = <<12*4=48>>48 months
In 4 years, she will save $276/month * 48 months = $<<276*48=13248>>13248
The piggy bank will have a total of $10,000 + $13,248 = $<<10000+13248=23248>>23248
#### 23248","A: The answer is $3,276.","A: Sheila started with $3,000. Then she added $7,000. So she had $10,000. 4 years later, she will have $10,000 + $7,000 = $17,000 in her piggy bank. The answer is $17,000.","A: The answer is $10,000.","A: Sheila started with 0 dollars. She saved 3,000 dollars in 12 months. So she saved 3,000 / 12 = 250 dollars per month. She will continue saving 250 dollars per month for 4 years. So she will save 250 * 4 = 1000 dollars per year. In 4 years, she will save 4 * 1000 = 4000 dollars. In addition, her family added 7,000 dollars. So in total, she will have 4000 + 7,000 = 11,000 dollars. The answer is 11,000."
"A frog lays her eggs over a series of 4 days.  The first day she lays 50 eggs.  The second day, she doubles her production of eggs.  The third day she lays 20 more than the second day, and the last day she doubles the first three days total.  How many eggs did the frog lay over the span of the 4 days?","Day 1:50
Day 2:50(2)=100
Day 3:100+20=<<100+20=120>>120
Day 4:2(50+100+120)=540
Total:50+100+120+540=<<50+100+120+540=810>>810 eggs
#### 810",A: The answer is 120.,A: The frog laid 50 eggs on the first day. The second day she doubled it. The third day she doubled it again. The last day she doubled it again. So she had 50 + 20 + 20 + 20 = 100. The answer is 100.,A: The answer is 120.,"A: The first day she laid 50 eggs. On the second day, she laid 50 x 2 = 100 eggs. On the third day, she laid 100 + 20 = 120 eggs. On the fourth day, she laid 120 x 2 = 240 eggs. So in total, she laid 50 + 100 + 120 + 240 = 510 eggs."
"In the school's library, there are 2300 different books. 80% of all the books are in English, but only 60% of these books were published in the country. How many English-language books have been published outside the country?","There are 80/100 * 2300 = <<80/100*2300=1840>>1840 books in English at the library.
Out of these books, only 60/100 * 1840 = <<60/100*1840=1104>>1104 were published inside the country.
So there are 1840 - 1104 = <<1840-1104=736>>736 books in English published outside of the country.
#### 736",A: The answer is 180.,A: There are 2300 different books. 80% of those are in English. 60% of those are published in the country. So 2300 - 60 = 1900 books are in English. 1900 / 2300 = 0.83 = 83% of the books are in English. The answer is 83.,A: The answer is 432.,A: There are 2300 different books in the library. 80% of all the books are in English. So 80% of 2300 = 1840 books are in English. 60% of 1840 = 1104 books were published outside the country. The answer is 1104.
"Tanya went to the grocery store to buy some fruit.  She bought 6 pears, 4 Granny Smith apples, 2 pineapples, and a small basket of plums, which were all placed in a single paper bag.  Unfortunately, the bag that the fruit had been placed in had developed a hole.  Therefore, as Tanya walked home, half of the fruit fell out of the bag.  When she later counted the fruit left in the bag, there were only 9 pieces remaining.  How many plums did she buy?","If half of the fruit equals 9 pieces, then Tanya bought 2*9=<<2*9=18>>18 pieces of fruit.
Thus, Tanya bought 18-6-4-2=<<18-6-4-2=6>>6 plums.
#### 6",A: The answer is 9.,"A: Tanya bought 6 pears, 4 Granny Smith apples, 2 pineapples, and a small basket of plums.  6 + 4 + 2 + 1 = 13.  13 - 9 = 4. The answer is 4.",A: The answer is 2.,"A: There were originally 6 pears, 4 apples, 2 pineapples, and a basket of plums.  The plums were placed in a paper bag.  Half of the fruit fell out of the bag.  So 9 pieces remained.  The plums must have been half of the remaining pieces, or 9/2 = 4.5.  Since there are no half plums, the answer is 4."
"Javier has a wife and 3 children. They have 2 dogs and 1 cat. Including Javier, how many legs are there in total in Javier’s household?","For the humans in the house, there are 5 * 2 = <<5*2=10>>10 legs
Javier has a total of 2 + 1 = <<2+1=3>>3 four-legged pets
For the pets in the house, there are 3 * 4 = <<3*4=12>>12 legs
There are a total of 10 + 12 = <<10+12=22>>22 legs
#### 22",A: The answer is 5.,A: Javier has a wife and 3 children. They have 2 dogs and 1 cat. So there are 2 + 1 + 1 = 4 legs in total. 2 + 1 + 1 + 1 = 5. The answer is 5.,A: The answer is 29.,A: Javier has 1 wife and 3 children. They have 2 dogs and 1 cat. So there are 1 + 3 + 2 + 1 = 7 people in Javier’s household. Each person has 2 legs. So there are 2 * 7 = 14 legs in Javier’s household. The answer is 14.
"Tina is getting $20 for each book she sells. If she realizes a $120 profit on her sales, how many people have she sold the books to if each book costs $5 to make and every customer buys 2 at a time?","First, we need to determine the profit per book. To do this, we perform 20-5=<<20-5=15>>15 dollars in profit per book.
Next, we divide the total sales by the profit per book, performing 120/15=<<120/15=8>>8 books sold in total.
Since the books are sold 2 at a time, we divide the number sold by 2 to find the total number of people sold to, performing 8/2=<<8/2=4>>4 people in total.
#### 4",A: The answer is 20.,A: Tina has 20 dollars. 5 books for 20 dollars each will be 5 x 20 = 100 dollars. So she has 20 - 100 dollars left. 20 - 100 is 80. The answer is 80.,A: The answer is 8.,"A: Tina is getting $20 for each book she sells. If she realizes a $120 profit on her sales, then she sold 120 / 20 = 6 books. If each book costs $5 to make and every customer buys 2 at a time, then she sold 6 x 2 = 12 books. The answer is 12."
"Michael loves to paint and sells his creations. He charges $100 for a large painting and $80 for a small painting. At his last art show, he sold 5 large paintings and 8 small paintings. How much did he earn in all?","He earned 5 x $100 = $<<5*100=500>>500 for the large painting.
And he earned 8 x $80 = $<<8*80=640>>640 for the small paintings.
Therefore, he earned a total of $500 + $640 = $<<500+640=1140>>1140 in all.
#### 1140",A: The answer is $400.,A: Michael started with 5 large paintings and 8 small paintings. He sold 5 + 8 = 13 paintings. 13 - 5 = 8. The answer is 8.,"A: The answer is $1,000.","A: Michael sold 5 large paintings for 100 dollars each. That is 5 x 100 = 500 dollars. He sold 8 small paintings for 80 dollars each. That is 8 x 80 = 640 dollars. In total, he earned 500 + 640 = 1140 dollars."
